Charades_v1_480,Q18ZQ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,5ZXA3.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,0ISSH.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,LNR61.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,UOZES.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,EHHRS.mp4, 392x480 [SAR 540:539 DAR 9:11], 10.27 fps, 44100 Hz
Charades_v1_480,HFWE9.mp4, 270x480 [SAR 406:405 DAR 203:360], 25 fps, 44100 Hz
Charades_v1_480,1M8EE.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,WCKTP.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,3EJQW.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,9ONDD.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,YLRVT.mp4, 270x480 [SAR 1:1 DAR 9:16], 30 fps, 48000 Hz
Charades_v1_480,4L664.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.07 fps, 44100 Hz
Charades_v1_480,FM5D5.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.79 fps, 44100 Hz
Charades_v1_480,49ZI9.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,KLP7V.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,5INX3.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.12 fps, 44100 Hz
Charades_v1_480,MZ3I3.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.05 fps, 44100 Hz
Charades_v1_480,WOWVL.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.97 fps, 44100 Hz
Charades_v1_480,BD4P9.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,GBMNT.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.33 fps, 44100 Hz
Charades_v1_480,GKII3.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,52CKM.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,OWXLM.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,GCTH8.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,15TWQ.mp4, 270x480 [SAR 406:405 DAR 203:360], 27.16 fps, 44100 Hz
Charades_v1_480,2ZFNL.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.89 fps, 44100 Hz
Charades_v1_480,JCSTR.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,KBPDM.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,FIJ3D.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.86 fps, 44100 Hz
Charades_v1_480,QUE13.mp4, 480x360 [SAR 1:1 DAR 4:3], 10 fps, 44100 Hz
Charades_v1_480,LJ0JS.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 48000 Hz
Charades_v1_480,CDIW7.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.04 fps, 44100 Hz
Charades_v1_480,40IEF.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,GFON7.mp4, 270x480 [SAR 1:1 DAR 9:16], 30 fps, 44100 Hz
Charades_v1_480,FGRL2.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,INQNU.mp4, 360x480 [SAR 1:1 DAR 3:4], 9.96 fps, 44100 Hz
Charades_v1_480,X0JKJ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,9LHP3.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,2TU40.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,BPDTY.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,BIJYC.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,08XNM.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.01 fps, 44100 Hz
Charades_v1_480,TFVSF.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,8V9IX.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.01 fps, 44100 Hz
Charades_v1_480,DHR5F.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,2S9LB.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,EW6RX.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,6H4D1.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,6N2ZB.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,IFFPZ.mp4, 480x272 [SAR 901:900 DAR 53:30], 29.97 fps, 44100 Hz
Charades_v1_480,8AKRP.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,1SMZZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 9.47 fps, 44100 Hz
Charades_v1_480,94EHE.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,17P5V.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 28.72 fps, 44100 Hz
Charades_v1_480,FQ2Q3.mp4, 480x270 [SAR 1:1 DAR 16:9], 15 fps, 44100 Hz
Charades_v1_480,EVGRN.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,T9BED.mp4, 480x270, 29.97 fps, 48000 Hz
Charades_v1_480,9GA3H.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,SZWKQ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.42 fps, 44100 Hz
Charades_v1_480,2QI8F.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,1LARL.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,YTV2H.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.24 fps, 44100 Hz
Charades_v1_480,318CP.mp4, 480x320 [SAR 1:1 DAR 3:2], 30 fps, 44100 Hz
Charades_v1_480,RXBUJ.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.89 fps, 44100 Hz
Charades_v1_480,JZ9L4.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.63 fps, 44100 Hz
Charades_v1_480,02GMI.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,56PK0.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,8CCEV.mp4, 480x270 [SAR 1:1 DAR 16:9], 15 fps, 44100 Hz
Charades_v1_480,0J1AQ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29 fps, 44100 Hz
Charades_v1_480,LRJKT.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,K247M.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,CS01T.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,L3ZRP.mp4, 480x360 [SAR 1:1 DAR 4:3], 24 fps, 44100 Hz
Charades_v1_480,9REZ6.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,LU82W.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.91 fps, 44100 Hz
Charades_v1_480,K6KNC.mp4, 480x270 [SAR 1:1 DAR 16:9], 7.54 fps, 44100 Hz
Charades_v1_480,IC4D5.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,MFGLZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.58 fps, 44100 Hz
Charades_v1_480,OO6BH.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,735W9.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,6E6GF.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,JYDCI.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 23.98 fps, 48000 Hz
Charades_v1_480,6VUKN.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.34 fps, 44100 Hz
Charades_v1_480,W98IU.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,BFCU9.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,OTLX9.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,AD28I.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.01 fps, 44100 Hz
Charades_v1_480,P73UC.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,2MTYU.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,XT9D4.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,WPR8G.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.63 fps, 44100 Hz
Charades_v1_480,PP2FF.mp4, 480x270 [SAR 1:1 DAR 16:9], 17.79 fps, 44100 Hz
Charades_v1_480,Q948H.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,BIK4X.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,HS521.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,6Y0XA.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.90 fps, 44100 Hz
Charades_v1_480,UISBN.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,ET224.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,COPFE.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,97JCX.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,PEY34.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,AYKC6.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,1OVB8.mp4, 320x480 [SAR 1:1 DAR 2:3], 12 fps, 44100 Hz
Charades_v1_480,O03Y4.mp4, 270x480 [SAR 406:405 DAR 203:360], 9.87 fps, 44100 Hz
Charades_v1_480,K0IGF.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,VLMII.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,HVXXQ.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 20.09 fps, 44100 Hz
Charades_v1_480,BQOLV.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,5D3X6.mp4, 270x480 [SAR 406:405 DAR 203:360], 16 fps, 44100 Hz
Charades_v1_480,6LNYW.mp4, 270x480 [SAR 406:405 DAR 203:360], 26.90 fps, 44100 Hz
Charades_v1_480,N86ED.mp4, 480x270 [SAR 1:1 DAR 16:9], 14.99 fps, 44100 Hz
Charades_v1_480,ZU00I.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,493U8.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,JAOPD.mp4, 480x272 [SAR 901:900 DAR 53:30], 29.97 fps, 44100 Hz
Charades_v1_480,X1KKZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.69 fps, 44100 Hz
Charades_v1_480,ACKR6.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,0BX9N.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,EBCTL.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 24.42 fps, 44100 Hz
Charades_v1_480,LNXMJ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,HQ8K2.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.64 fps, 44100 Hz
Charades_v1_480,3PTQK.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.01 fps, 44100 Hz
Charades_v1_480,0CYBW.mp4, 480x270 [SAR 1:1 DAR 16:9], 23.98 fps, 48000 Hz
Charades_v1_480,4Z3PQ.mp4, 480x270 [SAR 1:1 DAR 16:9], 17.43 fps, 44100 Hz
Charades_v1_480,9NGOG.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,SUE5L.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.84 fps, 44100 Hz
Charades_v1_480,SSPMK.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.64 fps, 44100 Hz
Charades_v1_480,LTC5Y.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,BQ4IN.mp4, 270x480 [SAR 406:405 DAR 203:360], 21.71 fps, 44100 Hz
Charades_v1_480,D6DC1.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,YQSN8.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,FLDHS.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,MLWB5.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,NRYS3.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,HEIW9.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,FMZOY.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,5LPJL.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,0RNRI.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.90 fps, 44100 Hz
Charades_v1_480,AZTTC.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,ZL61Y.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,3LUUF.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.84 fps, 44100 Hz
Charades_v1_480,6LUM5.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,WT2C0.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,6ERRL.mp4, 270x480 [SAR 1:1 DAR 9:16], 24 fps, 44100 Hz
Charades_v1_480,JUI9U.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,82QZP.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 48000 Hz
Charades_v1_480,Y8M9P.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,OQ54Y.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,3V7MT.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,NY5LX.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,BZWSJ.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.83 fps, 44100 Hz
Charades_v1_480,41FNM.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,XHG13.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.08 fps, 44100 Hz
Charades_v1_480,ED6VQ.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,PVSVG.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,4LUQL.mp4, 392x480 [SAR 540:539 DAR 9:11], 8.33 fps, 44100 Hz
Charades_v1_480,BM3UJ.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.64 fps, 44100 Hz
Charades_v1_480,ZSSNJ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,T8V10.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 24 fps, 44100 Hz
Charades_v1_480,VRY89.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,UCX0K.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,PMVT7.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,AQ0CP.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,JW313.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 44100 Hz
Charades_v1_480,I005F.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 24.42 fps, 44100 Hz
Charades_v1_480,FVTEU.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,48WOM.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,XS6PF.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,T8XGN.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,KGMA5.mp4, 360x480 [SAR 1:1 DAR 3:4], 9.98 fps, 44100 Hz
Charades_v1_480,HL9YR.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,NYPOF.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,XQSXK.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,Q49E0.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,XHYA2.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,M02OO.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,1GII3.mp4, 480x360, 30 fps, 48000 Hz
Charades_v1_480,SWIQN.mp4, 480x270, 24 fps, 11025 Hz
Charades_v1_480,YPUYO.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,R0OI6.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,TW12W.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,X37P1.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,N2DZN.mp4, 480x360, 30 fps, 48000 Hz
Charades_v1_480,U6XPZ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,PDA4B.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,Y2TNP.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,7QEQN.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,L8120.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,G4IV1.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,OWENO.mp4, 270x480 [SAR 406:405 DAR 203:360], 24 fps, 44100 Hz
Charades_v1_480,VSS68.mp4, 270x480 [SAR 406:405 DAR 203:360], 24.84 fps, 44100 Hz
Charades_v1_480,CXKFB.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.97 fps, 44100 Hz
Charades_v1_480,132HR.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,4WVTC.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,TI9JB.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.96 fps, 44100 Hz
Charades_v1_480,ICPRQ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,51ZY5.mp4, 480x360 [SAR 1:1 DAR 4:3], 26.88 fps, 44100 Hz
Charades_v1_480,1X4SD.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,8ENLP.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,WMZME.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,G2QBV.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 25.73 fps, 44100 Hz
Charades_v1_480,XRQDI.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.88 fps, 44100 Hz
Charades_v1_480,WZ351.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.35 fps, 44100 Hz
Charades_v1_480,C1AEV.mp4, 394x480 [SAR 590:591 DAR 59:72], 10.25 fps, 44100 Hz
Charades_v1_480,29R4M.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,B6487.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.63 fps, 44100 Hz
Charades_v1_480,KZK6W.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,EBOJG.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.36 fps, 44100 Hz
Charades_v1_480,610PZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 14.99 fps, 44100 Hz
Charades_v1_480,54CFS.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,WEW2E.mp4, 480x270 [SAR 1:1 DAR 16:9], 25.05 fps, 44100 Hz
Charades_v1_480,L8FFR.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,W6GTP.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,PZ0MM.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,K1FT7.mp4, 480x320 [SAR 1:1 DAR 3:2], 29.97 fps, 44100 Hz
Charades_v1_480,HZXXN.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,MP6JQ.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.93 fps, 44100 Hz
Charades_v1_480,SEDKM.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,MQXAJ.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 20.23 fps, 44100 Hz
Charades_v1_480,FJIMX.mp4, 480x272 [SAR 2159:2160 DAR 127:72], 30 fps, 44100 Hz
Charades_v1_480,8L9AJ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,OMHFD.mp4, 360x480, 24 fps, 48000 Hz
Charades_v1_480,08Y62.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,QT4WM.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,G54NU.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,AYSTI.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.91 fps, 44100 Hz
Charades_v1_480,WE2PF.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 24 fps, 44100 Hz
Charades_v1_480,SW8VM.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.13 fps, 44100 Hz
Charades_v1_480,JPVSV.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,JO6GB.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.23 fps, 44100 Hz
Charades_v1_480,DFPOJ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,C1BON.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,UVLL9.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,GF7DV.mp4, 480x360, 30 fps, 48000 Hz
Charades_v1_480,BMLFA.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,38QA4.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,D1UWI.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 24 fps, 44100 Hz
Charades_v1_480,XUYCA.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,XTMXQ.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,LWBPP.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 26.50 fps, 44100 Hz
Charades_v1_480,RPXAC.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,S9P0W.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.88 fps, 44100 Hz
Charades_v1_480,SFZ6Q.mp4, 360x480 [SAR 1:1 DAR 3:4], 9.99 fps, 44100 Hz
Charades_v1_480,MZ9X7.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,I68J0.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,TCN06.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,41F2M.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.87 fps, 44100 Hz
Charades_v1_480,ZHOP3.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,7SAFU.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,CWL92.mp4, 480x270 [SAR 1:1 DAR 16:9], 15 fps, 44100 Hz
Charades_v1_480,CUII4.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,UPUPM.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,2KAWJ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
